Verb,Tense,Form,Translation,Difficulty
kér,Present definite tense,kéred,You request,beginner
kér,Present definite tense,kéri,He requests,beginner
kér,Present definite tense,kérjük,We request,beginner
kér,Present definite tense,kéritek,You all request,beginner
kér,Present definite tense,kérik,They request,beginner
kér,Past indefinite tense,kértem,I requested,intermediate
kér,Past indefinite tense,kértél,You requested,intermediate
kér,Past indefinite tense,kért,He requested,intermediate
kér,Past indefinite tense,kértünk,We requested,intermediate
kér,Past indefinite tense,kértetek,You all requested,intermediate
kér,Past indefinite tense,kértek,They requested,intermediate
kér,Past definite tense,kértem,I requested,intermediate
kér,Past definite tense,kérted,You requested,intermediate
kér,Past definite tense,kérte,He requested,intermediate
kér,Past definite tense,kértük,We requested,intermediate
kér,Past definite tense,kértétek,You all requested,intermediate
kér,Past definite tense,kérték,They requested,intermediate
kér,Conditional present indefinite tense,kérnék,I would request,intermediate
kér,Conditional present indefinite tense,kérnél,You would request,intermediate
kér,Conditional present indefinite tense,kérne,He would request,intermediate
kér,Conditional present indefinite tense,kérnénk,We would request,intermediate
kér,Conditional present indefinite tense,kérnétek,You all would request,intermediate
kér,Conditional present indefinite tense,kérnének,They would request,intermediate
kér,Conditional present definite tense,kérném,I would request,intermediate
kér,Conditional present definite tense,kérnéd,You would request,intermediate
kér,Conditional present definite tense,kérné,He would request,intermediate
kér,Conditional present definite tense,kérnénk,We would request,intermediate
kér,Conditional present definite tense,kérnétek,You all would request,intermediate
kér,Conditional present definite tense,kérnék,They would request,intermediate
kér,Conditional past indefinite tense,kértem volna,I would have requested,intermediate
kér,Conditional past indefinite tense,kértél volna,You would have requested,intermediate
kér,Conditional past indefinite tense,kért volna,He would have requested,intermediate
kér,Conditional past indefinite tense,kértünk volna,We would have requested,intermediate
kér,Conditional past indefinite tense,kértetek volna,You all would have requested,intermediate
kér,Conditional past indefinite tense,kértek volna,They would have requested,intermediate
kér,Conditional past definite tense,kértem volna,I would have requested,intermediate
kér,Conditional past definite tense,kérted volna,You would have requested,intermediate
kér,Conditional past definite tense,kérte volna,He would have requested,intermediate
kér,Conditional past definite tense,kértük volna,We would have requested,intermediate
kér,Conditional past definite tense,kértétek volna,You all would have requested,intermediate
kér,Conditional past definite tense,kérték volna,They would have requested,intermediate
kér,Future indefinite tense,fogok kérni,I will request,advanced
kér,Future indefinite tense,fogsz kérni,You will request,advanced
kér,Future indefinite tense,fog kérni,He will request,advanced
kér,Future indefinite tense,fogunk kérni,We will request,advanced
kér,Future indefinite tense,fogtok kérni,You all will request,advanced
kér,Future indefinite tense,fognak kérni,They will request,advanced
kér,Future definite tense,fogom kérni,I will request,advanced
kér,Future definite tense,fogod kérni,You will request,advanced
kér,Future definite tense,fogja kérni,He will request,advanced
kér,Future definite tense,fogjuk kérni,We will request,advanced
kér,Future definite tense,fogjátok kérni,You all will request,advanced
kér,Future definite tense,fogják kérni,They will request,advanced
kér,Subjunctive present definite tense,kérjem,I request,advanced
kér,Subjunctive present definite tense,kérd,You request,advanced
kér,Subjunctive present definite tense,kérje,He requests,advanced
kér,Subjunctive present definite tense,kérjük,We request,advanced
kér,Subjunctive present definite tense,kérjétek,You all request,advanced
kér,Subjunctive present definite tense,kérjék,They request,advanced
kér,Subjunctive present indefinite tense,kérjek,I request,advanced
kér,Subjunctive present indefinite tense,kérj,You request,advanced
kér,Subjunctive present indefinite tense,kérjen,He requests,advanced
kér,Subjunctive present indefinite tense,kérjünk,We request,advanced
kér,Subjunctive present indefinite tense,kérjetek,You all request,advanced
kér,Subjunctive present indefinite tense,kérjenek,They request,advanced
kér,Conjugated infinitives,kérnem,I request,advanced
kér,Conjugated infinitives,kérned,You request,advanced
kér,Conjugated infinitives,kérnie,He requests,advanced
kér,Conjugated infinitives,kérnünk,We request,advanced
kér,Conjugated infinitives,kérnetek,You all request,advanced
kér,Conjugated infinitives,kérniük,They request,advanced
ad,Present indefinite tense,adok,I give,beginner
ad,Present indefinite tense,adsz,You give,beginner
ad,Present indefinite tense,ad,He gives,beginner
ad,Present indefinite tense,adunk,We give,beginner
ad,Present indefinite tense,adtok,You all give,beginner
ad,Present indefinite tense,adnak,They give,beginner
ad,Present definite tense,adom,I give,beginner
ad,Present definite tense,adod,You give,beginner
ad,Present definite tense,adja,He gives,beginner
ad,Present definite tense,adjuk,We give,beginner
ad,Present definite tense,adjátok,You all give,beginner
ad,Present definite tense,adják,They give,beginner
ad,Past indefinite tense,adtam,I gave,intermediate
ad,Past indefinite tense,adtál,You gave,intermediate
ad,Past indefinite tense,adott,He gave,intermediate
ad,Past indefinite tense,adtunk,We gave,intermediate
ad,Past indefinite tense,adtatok,You all gave,intermediate
ad,Past indefinite tense,adtak,They gave,intermediate
ad,Past definite tense,adtam,I gave,intermediate
ad,Past definite tense,adtad,You gave,intermediate
ad,Past definite tense,adta,He gave,intermediate
ad,Past definite tense,adtuk,We gave,intermediate
ad,Past definite tense,adtátok,You all gave,intermediate
ad,Past definite tense,adták,They gave,intermediate
ad,Conditional present indefinite tense,adnék,I would give,intermediate
ad,Conditional present indefinite tense,adnál,You would give,intermediate
ad,Conditional present indefinite tense,adna,He would give,intermediate
ad,Conditional present indefinite tense,adnánk,We would give,intermediate
ad,Conditional present indefinite tense,adnátok,You all would give,intermediate
ad,Conditional present indefinite tense,adnának,They would give,intermediate
ad,Conditional present definite tense,adnám,I would give,intermediate
ad,Conditional present definite tense,adnád,You would give,intermediate
ad,Conditional present definite tense,adná,He would give,intermediate
ad,Conditional present definite tense,adnánk,We would give,intermediate
ad,Conditional present definite tense,adnátok,You all would give,intermediate
ad,Conditional present definite tense,adnák,They would give,intermediate
ad,Conditional past indefinite tense,adtam volna,I would have gave,intermediate
ad,Conditional past indefinite tense,adtál volna,You would have gave,intermediate
ad,Conditional past indefinite tense,adott volna,He would have gave,intermediate
ad,Conditional past indefinite tense,adtunk volna,We would have gave,intermediate
ad,Conditional past indefinite tense,adtatok volna,You all would have gave,intermediate
ad,Conditional past indefinite tense,adtak volna,They would have gave,intermediate
ad,Conditional past definite tense,adtam volna,I would have gave,intermediate
ad,Conditional past definite tense,adtad volna,You would have gave,intermediate
ad,Conditional past definite tense,adta volna,He would have gave,intermediate
ad,Conditional past definite tense,adtuk volna,We would have gave,intermediate
ad,Conditional past definite tense,adtátok volna,You all would have gave,intermediate
ad,Conditional past definite tense,adták volna,They would have gave,intermediate
ad,Future indefinite tense,fogok adni,I will give,advanced
ad,Future indefinite tense,fogsz adni,You will give,advanced
ad,Future indefinite tense,fog adni,He will give,advanced
ad,Future indefinite tense,fogunk adni,We will give,advanced
ad,Future indefinite tense,fogtok adni,You all will give,advanced
ad,Future indefinite tense,fognak adni,They will give,advanced
ad,Future definite tense,fogom adni,I will give,advanced
ad,Future definite tense,fogod adni,You will give,advanced
ad,Future definite tense,fogja adni,He will give,advanced
ad,Future definite tense,fogjuk adni,We will give,advanced
ad,Future definite tense,fogjátok adni,You all will give,advanced
ad,Future definite tense,fogják adni,They will give,advanced
ad,Subjunctive present definite tense,adjam,I give,advanced
ad,Subjunctive present definite tense,add,You give,advanced
ad,Subjunctive present definite tense,adja,He gives,advanced
ad,Subjunctive present definite tense,adjuk,We give,advanced
ad,Subjunctive present definite tense,adjátok,You all give,advanced
ad,Subjunctive present definite tense,adják,They give,advanced
ad,Subjunctive present indefinite tense,adjak,I give,advanced
ad,Subjunctive present indefinite tense,adj,You give,advanced
ad,Subjunctive present indefinite tense,adjon,He gives,advanced
ad,Subjunctive present indefinite tense,adjunk,We give,advanced
ad,Subjunctive present indefinite tense,adjatok,You all give,advanced
ad,Subjunctive present indefinite tense,adjanak,They give,advanced
ad,Conjugated infinitives,adnom,I give,advanced
ad,Conjugated infinitives,adnod,You give,advanced
ad,Conjugated infinitives,adnia,He gives,advanced
ad,Conjugated infinitives,adnunk,We give,advanced
ad,Conjugated infinitives,adnotok,You all give,advanced
ad,Conjugated infinitives,adniuk,They give,advanced
gyakorol,Present indefinite tense,gyakorlok,I practice,beginner
gyakorol,Present indefinite tense,gyakorolsz,You practice,beginner
gyakorol,Present indefinite tense,gyakorol,He practices,beginner
gyakorol,Present indefinite tense,gyakorlunk,We practice,beginner
gyakorol,Present indefinite tense,gyakoroltok,You all practice,beginner
gyakorol,Present indefinite tense,gyakorolnak,They practice,beginner
