Verb,Tense,Form,Translation,Difficulty
kér,Conditional present definite tense,kérnétek,kérnétek,beginner
kér,Conditional present definite tense,kérnék,kérnék,beginner
kér,Conditional past indefinite tense,kértem volna,kértem volna,intermediate
kér,Conditional past indefinite tense,kértél volna,kértél volna,intermediate
kér,Conditional past indefinite tense,kért volna,kért volna,intermediate
kér,Conditional past indefinite tense,kértünk volna,kértünk volna,intermediate
kér,Conditional past indefinite tense,kértetek volna,kértetek volna,intermediate
kér,Conditional past indefinite tense,kértek volna,kértek volna,intermediate
kér,Conditional past definite tense,kértem volna,kértem volna,intermediate
kér,Conditional past definite tense,kérted volna,kérted volna,intermediate
kér,Conditional past definite tense,kérte volna,kérte volna,intermediate
kér,Conditional past definite tense,kértük volna,kértük volna,intermediate
kér,Conditional past definite tense,kértétek volna,kértétek volna,intermediate
kér,Conditional past definite tense,kérték volna,kérték volna,intermediate
kér,Future indefinite tense,fogok kérni,fogok kérni,advanced
kér,Future indefinite tense,fogsz kérni,fogsz kérni,advanced
kér,Future indefinite tense,fog kérni,fog kérni,advanced
kér,Future indefinite tense,fogunk kérni,fogunk kérni,advanced
kér,Future indefinite tense,fogtok kérni,fogtok kérni,advanced
kér,Future indefinite tense,fognak kérni,fognak kérni,advanced
kér,Future definite tense,fogom kérni,fogom kérni,advanced
kér,Future definite tense,fogod kérni,fogod kérni,advanced
kér,Future definite tense,fogja kérni,fogja kérni,advanced
kér,Future definite tense,fogjuk kérni,fogjuk kérni,advanced
kér,Future definite tense,fogjátok kérni,fogjátok kérni,advanced
kér,Future definite tense,fogják kérni,fogják kérni,advanced
kér,Subjunctive present definite tense,kérjem,kérjem,beginner
kér,Subjunctive present definite tense,kérd,kérd,beginner
kér,Subjunctive present definite tense,kérje,kérje,beginner
kér,Subjunctive present definite tense,kérjük,kérjük,beginner
kér,Subjunctive present definite tense,kérjétek,kérjétek,beginner
kér,Subjunctive present definite tense,kérjék,kérjék,beginner
kér,Subjunctive present indefinite tense,kérjek,kérjek,beginner
kér,Subjunctive present indefinite tense,kérj,kérj,beginner
kér,Subjunctive present indefinite tense,kérjen,kérjen,beginner
kér,Subjunctive present indefinite tense,kérjünk,kérjünk,beginner
kér,Subjunctive present indefinite tense,kérjetek,kérjetek,beginner
kér,Subjunctive present indefinite tense,kérjenek,kérjenek,beginner
kér,Conjugated infinitives,kérnem,kérnem,advanced
kér,Conjugated infinitives,kérned,kérned,advanced
kér,Conjugated infinitives,kérnie,kérnie,advanced
kér,Conjugated infinitives,kérnünk,kérnünk,advanced
kér,Conjugated infinitives,kérnetek,kérnetek,advanced
kér,Conjugated infinitives,kérniük,kérniük,advanced
ad,Present indefinite tense,adok,I adok,beginner
ad,Present indefinite tense,adsz,You (singular) adsz,beginner
ad,Present indefinite tense,ad,ad,beginner
ad,Present indefinite tense,adunk,We adunk,beginner
ad,Present indefinite tense,adtok,I adtok,beginner
ad,Present indefinite tense,adnak,They adnak,beginner
ad,Present definite tense,adom,I adom,beginner
ad,Present definite tense,adod,You adod,beginner
ad,Present definite tense,adja,He/She adja,beginner
ad,Present definite tense,adjuk,We adjuk,beginner
ad,Present definite tense,adjátok,I adjátok,beginner
ad,Present definite tense,adják,They adják,beginner
ad,Past indefinite tense,adtam,I adtam,intermediate
ad,Past indefinite tense,adtál,You adtál,intermediate
ad,Past indefinite tense,adott,He/She adott,intermediate
ad,Past indefinite tense,adtunk,We adtunk,intermediate
ad,Past indefinite tense,adtatok,I adtatok,intermediate
ad,Past indefinite tense,adtak,They adtak,intermediate
ad,Past definite tense,adtam,I adtam,intermediate
ad,Past definite tense,adtad,adtad,intermediate
ad,Past definite tense,adta,adta,intermediate
ad,Past definite tense,adtuk,adtuk,intermediate
ad,Past definite tense,adtátok,I adtátok,intermediate
ad,Past definite tense,adták,adták,intermediate
ad,Conditional present indefinite tense,adnék,adnék,beginner
ad,Conditional present indefinite tense,adnál,adnál,beginner
ad,Conditional present indefinite tense,adna,adna,beginner
ad,Conditional present indefinite tense,adnánk,adnánk,beginner
ad,Conditional present indefinite tense,adnátok,I adnátok,beginner
ad,Conditional present indefinite tense,adnának,They adnának,beginner
ad,Conditional present definite tense,adnám,adnám,beginner
ad,Conditional present definite tense,adnád,adnád,beginner
ad,Conditional present definite tense,adná,adná,beginner
ad,Conditional present definite tense,adnánk,adnánk,beginner
ad,Conditional present definite tense,adnátok,I adnátok,beginner
ad,Conditional present definite tense,adnák,adnák,beginner
ad,Conditional past indefinite tense,adtam volna,adtam volna,intermediate
ad,Conditional past indefinite tense,adtál volna,adtál volna,intermediate
ad,Conditional past indefinite tense,adott volna,adott volna,intermediate
ad,Conditional past indefinite tense,adtunk volna,adtunk volna,intermediate
ad,Conditional past indefinite tense,adtatok volna,adtatok volna,intermediate
ad,Conditional past indefinite tense,adtak volna,adtak volna,intermediate
ad,Conditional past definite tense,adtam volna,adtam volna,intermediate
ad,Conditional past definite tense,adtad volna,adtad volna,intermediate
ad,Conditional past definite tense,adta volna,adta volna,intermediate
ad,Conditional past definite tense,adtuk volna,adtuk volna,intermediate
ad,Conditional past definite tense,adtátok volna,adtátok volna,intermediate
ad,Conditional past definite tense,adták volna,adták volna,intermediate
ad,Future indefinite tense,fogok adni,fogok adni,advanced
ad,Future indefinite tense,fogsz adni,fogsz adni,advanced
ad,Future indefinite tense,fog adni,fog adni,advanced
ad,Future indefinite tense,fogunk adni,fogunk adni,advanced
ad,Future indefinite tense,fogtok adni,fogtok adni,advanced
ad,Future indefinite tense,fognak adni,fognak adni,advanced
ad,Future definite tense,fogom adni,fogom adni,advanced
ad,Future definite tense,fogod adni,fogod adni,advanced
ad,Future definite tense,fogja adni,fogja adni,advanced
ad,Future definite tense,fogjuk adni,fogjuk adni,advanced
ad,Future definite tense,fogjátok adni,fogjátok adni,advanced
ad,Future definite tense,fogják adni,fogják adni,advanced
ad,Subjunctive present definite tense,adjam,adjam,beginner
ad,Subjunctive present definite tense,add,add,beginner
ad,Subjunctive present definite tense,adja,He/She adja,beginner
ad,Subjunctive present definite tense,adjuk,We adjuk,beginner
ad,Subjunctive present definite tense,adjátok,I adjátok,beginner
ad,Subjunctive present definite tense,adják,They adják,beginner
ad,Subjunctive present indefinite tense,adjak,adjak,beginner
ad,Subjunctive present indefinite tense,adj,adj,beginner
ad,Subjunctive present indefinite tense,adjon,adjon,beginner
ad,Subjunctive present indefinite tense,adjunk,We adjunk,beginner
ad,Subjunctive present indefinite tense,adjatok,I adjatok,beginner
ad,Subjunctive present indefinite tense,adjanak,They adjanak,beginner
ad,Conjugated infinitives,adnom,I adnom,advanced
ad,Conjugated infinitives,adnod,You adnod,advanced
ad,Conjugated infinitives,adnia,adnia,advanced
ad,Conjugated infinitives,adnunk,We adnunk,advanced
ad,Conjugated infinitives,adnotok,I adnotok,advanced
ad,Conjugated infinitives,adniuk,adniuk,advanced
gyakorol,Present indefinite tense,gyakorlok,I gyakorlok,beginner
gyakorol,Present indefinite tense,gyakorolsz,You (singular) gyakorolsz,beginner
gyakorol,Present indefinite tense,gyakorol,gyakorol,beginner
gyakorol,Present indefinite tense,gyakorlunk,We gyakorlunk,beginner
gyakorol,Present indefinite tense,gyakoroltok,I gyakoroltok,beginner
gyakorol,Present indefinite tense,gyakorolnak,They gyakorolnak,beginner
gyakorol,Present definite tense,gyakorlom,I gyakorlom,beginner
gyakorol,Present definite tense,gyakorlod,You gyakorlod,beginner
gyakorol,Present definite tense,gyakorolja,He/She gyakorolja,beginner
gyakorol,Present definite tense,gyakoroljuk,We gyakoroljuk,beginner
gyakorol,Present definite tense,gyakoroljátok,I gyakoroljátok,beginner
gyakorol,Present definite tense,gyakorolják,They gyakorolják,beginner
gyakorol,Past indefinite tense,gyakoroltam,I gyakoroltam,intermediate
gyakorol,Past indefinite tense,gyakoroltál,You gyakoroltál,intermediate
gyakorol,Past indefinite tense,gyakorolt,gyakorolt,intermediate
gyakorol,Past indefinite tense,gyakoroltunk,We gyakoroltunk,intermediate
gyakorol,Past indefinite tense,gyakoroltatok,I gyakoroltatok,intermediate
gyakorol,Past indefinite tense,gyakoroltak,They gyakoroltak,intermediate
gyakorol,Past definite tense,gyakoroltam,I gyakoroltam,intermediate
gyakorol,Past definite tense,gyakoroltad,gyakoroltad,intermediate
gyakorol,Past definite tense,gyakorolta,gyakorolta,intermediate
gyakorol,Past definite tense,gyakoroltuk,gyakoroltuk,intermediate
gyakorol,Past definite tense,gyakoroltátok,I gyakoroltátok,intermediate
gyakorol,Past definite tense,gyakorolták,gyakorolták,intermediate
gyakorol,Conditional present indefinite tense,gyakorolnék,gyakorolnék,beginner
gyakorol,Conditional present indefinite tense,gyakorolnál,gyakorolnál,beginner
gyakorol,Conditional present indefinite tense,gyakorolna,gyakorolna,beginner
gyakorol,Conditional present indefinite tense,gyakorolnánk,gyakorolnánk,beginner
gyakorol,Conditional present indefinite tense,gyakorolnátok,I gyakorolnátok,beginner
gyakorol,Conditional present indefinite tense,gyakorolnának,They gyakorolnának,beginner
gyakorol,Conditional present definite tense,gyakorolnám,gyakorolnám,beginner
gyakorol,Conditional present definite tense,gyakorolnád,gyakorolnád,beginner
gyakorol,Conditional present definite tense,gyakorolná,gyakorolná,beginner
gyakorol,Conditional present definite tense,gyakorolnánk,gyakorolnánk,beginner
gyakorol,Conditional present definite tense,gyakorolnátok,I gyakorolnátok,beginner
gyakorol,Conditional present definite tense,gyakorolnák,gyakorolnák,beginner
gyakorol,Conditional past indefinite tense,gyakoroltam volna,gyakoroltam volna,intermediate
gyakorol,Conditional past indefinite tense,gyakoroltál volna,gyakoroltál volna,intermediate
gyakorol,Conditional past indefinite tense,gyakorolt volna,gyakorolt volna,intermediate
gyakorol,Conditional past indefinite tense,gyakoroltunk volna,gyakoroltunk volna,intermediate
gyakorol,Conditional past indefinite tense,gyakoroltatok volna,gyakoroltatok volna,intermediate
gyakorol,Conditional past indefinite tense,gyakoroltak volna,gyakoroltak volna,intermediate
gyakorol,Conditional past definite tense,gyakoroltam volna,gyakoroltam volna,intermediate
gyakorol,Conditional past definite tense,gyakoroltad volna,gyakoroltad volna,intermediate
gyakorol,Conditional past definite tense,gyakorolta volna,gyakorolta volna,intermediate
gyakorol,Conditional past definite tense,gyakoroltuk volna,gyakoroltuk volna,intermediate
gyakorol,Conditional past definite tense,gyakoroltátok volna,gyakoroltátok volna,intermediate
gyakorol,Conditional past definite tense,gyakorolták volna,gyakorolták volna,intermediate
gyakorol,Future indefinite tense,fogok gyakorolni,fogok gyakorolni,advanced
gyakorol,Future indefinite tense,fogsz gyakorolni,fogsz gyakorolni,advanced
gyakorol,Future indefinite tense,fog gyakorolni,fog gyakorolni,advanced
gyakorol,Future indefinite tense,fogunk gyakorolni,fogunk gyakorolni,advanced
gyakorol,Future indefinite tense,fogtok gyakorolni,fogtok gyakorolni,advanced
gyakorol,Future indefinite tense,fognak gyakorolni,fognak gyakorolni,advanced
gyakorol,Future definite tense,fogom gyakorolni,fogom gyakorolni,advanced
gyakorol,Future definite tense,fogod gyakorolni,fogod gyakorolni,advanced
gyakorol,Future definite tense,fogja gyakorolni,fogja gyakorolni,advanced
gyakorol,Future definite tense,fogjuk gyakorolni,fogjuk gyakorolni,advanced
gyakorol,Future definite tense,fogjátok gyakorolni,fogjátok gyakorolni,advanced
