Verb,Tense,Form,Translation,Difficulty
kér,Subjunctive present definite tense,kérje,He requests,advanced
kér,Subjunctive present definite tense,kérjük,We request,advanced
kér,Subjunctive present definite tense,kérjétek,You all request,advanced
kér,Subjunctive present definite tense,kérjék,He requests,advanced
kér,Subjunctive present indefinite tense,kérjek,He requests,advanced
kér,Subjunctive present indefinite tense,kérj,You request,advanced
kér,Subjunctive present indefinite tense,kérjen,He requests,advanced
kér,Subjunctive present indefinite tense,kérjünk,We request,advanced
kér,Subjunctive present indefinite tense,kérjetek,You all request,advanced
kér,Subjunctive present indefinite tense,kérjenek,They request,advanced
kér,Conjugated infinitives,kérnem,He requests,advanced
kér,Conjugated infinitives,kérned,You request,advanced
kér,Conjugated infinitives,kérnie,He requests,advanced
kér,Conjugated infinitives,kérnünk,We request,advanced
kér,Conjugated infinitives,kérnetek,You all request,advanced
kér,Conjugated infinitives,kérniük,We request,advanced
ad,Present indefinite tense,adok,I give,beginner
ad,Present indefinite tense,adsz,You give,beginner
ad,Present indefinite tense,ad,You give,beginner
ad,Present indefinite tense,adunk,We give,beginner
ad,Present indefinite tense,adtok,You all give,beginner
ad,Present indefinite tense,adnak,They give,beginner
ad,Present definite tense,adom,I give,beginner
ad,Present definite tense,adod,You give,beginner
ad,Present definite tense,adja,He gives,beginner
ad,Present definite tense,adjuk,We give,beginner
ad,Present definite tense,adjátok,You all give,beginner
ad,Present definite tense,adják,They give,beginner
ad,Past indefinite tense,adtam,I giveed,intermediate
ad,Past indefinite tense,adtál,You giveed,intermediate
ad,Past indefinite tense,adott,He giveed,intermediate
ad,Past indefinite tense,adtunk,We giveed,intermediate
ad,Past indefinite tense,adtatok,You all giveed,intermediate
ad,Past indefinite tense,adtak,They giveed,intermediate
ad,Past definite tense,adtam,I giveed,intermediate
ad,Past definite tense,adtad,You giveed,intermediate
ad,Past definite tense,adta,He giveed,intermediate
ad,Past definite tense,adtuk,We giveed,intermediate
ad,Past definite tense,adtátok,You all giveed,intermediate
ad,Past definite tense,adták,He giveed,intermediate
ad,Conditional present indefinite tense,adnék,I give,intermediate
ad,Conditional present indefinite tense,adnál,You give,intermediate
ad,Conditional present indefinite tense,adna,He gives,intermediate
ad,Conditional present indefinite tense,adnánk,We give,intermediate
ad,Conditional present indefinite tense,adnátok,You all give,intermediate
ad,Conditional present indefinite tense,adnának,They give,intermediate
ad,Conditional present definite tense,adnám,I give,intermediate
ad,Conditional present definite tense,adnád,You give,intermediate
ad,Conditional present definite tense,adná,He gives,intermediate
ad,Conditional present definite tense,adnánk,We give,intermediate
ad,Conditional present definite tense,adnátok,You all give,intermediate
ad,Conditional present definite tense,adnák,He gives,intermediate
ad,Conditional past indefinite tense,adtam volna,I would have give,intermediate
ad,Conditional past indefinite tense,adtál volna,You would have give,intermediate
ad,Conditional past indefinite tense,adott volna,He would have give,intermediate
ad,Conditional past indefinite tense,adtunk volna,We would have give,intermediate
ad,Conditional past indefinite tense,adtatok volna,You all would have give,intermediate
ad,Conditional past indefinite tense,adtak volna,They would have give,intermediate
ad,Conditional past definite tense,adtam volna,I would have give,intermediate
ad,Conditional past definite tense,adtad volna,You would have give,intermediate
ad,Conditional past definite tense,adta volna,He would have give,intermediate
ad,Conditional past definite tense,adtuk volna,We would have give,intermediate
ad,Conditional past definite tense,adtátok volna,You all would have give,intermediate
ad,Conditional past definite tense,adták volna,None would have give,intermediate
ad,Future indefinite tense,fogok adni,He gives,advanced
ad,Future indefinite tense,fogsz adni,He gives,advanced
ad,Future indefinite tense,fog adni,None will give,advanced
ad,Future indefinite tense,fogunk adni,He gives,advanced
ad,Future indefinite tense,fogtok adni,He gives,advanced
ad,Future indefinite tense,fognak adni,He gives,advanced
ad,Future definite tense,fogom adni,He gives,advanced
ad,Future definite tense,fogod adni,He gives,advanced
ad,Future definite tense,fogja adni,He gives,advanced
ad,Future definite tense,fogjuk adni,He gives,advanced
ad,Future definite tense,fogjátok adni,He gives,advanced
ad,Future definite tense,fogják adni,He gives,advanced
ad,Subjunctive present definite tense,adjam,I give,advanced
ad,Subjunctive present definite tense,add,You give,advanced
ad,Subjunctive present definite tense,adja,He gives,advanced
ad,Subjunctive present definite tense,adjuk,We give,advanced
ad,Subjunctive present definite tense,adjátok,You all give,advanced
ad,Subjunctive present definite tense,adják,They give,advanced
ad,Subjunctive present indefinite tense,adjak,I give,advanced
ad,Subjunctive present indefinite tense,adj,You give,advanced
ad,Subjunctive present indefinite tense,adjon,He gives,advanced
ad,Subjunctive present indefinite tense,adjunk,We give,advanced
ad,Subjunctive present indefinite tense,adjatok,You all give,advanced
ad,Subjunctive present indefinite tense,adjanak,They give,advanced
ad,Conjugated infinitives,adnom,I give,advanced
ad,Conjugated infinitives,adnod,You give,advanced
ad,Conjugated infinitives,adnia,He gives,advanced
ad,Conjugated infinitives,adnunk,We give,advanced
ad,Conjugated infinitives,adnotok,You all give,advanced
ad,Conjugated infinitives,adniuk,We give,advanced
gyakorol,Present indefinite tense,gyakorlok,I practice,beginner
gyakorol,Present indefinite tense,gyakorolsz,You practice,beginner
gyakorol,Present indefinite tense,gyakorol,He practices,beginner
gyakorol,Present indefinite tense,gyakorlunk,We practice,beginner
gyakorol,Present indefinite tense,gyakoroltok,You all practice,beginner
gyakorol,Present indefinite tense,gyakorolnak,They practice,beginner
gyakorol,Present definite tense,gyakorlom,I practice,beginner
gyakorol,Present definite tense,gyakorlod,You practice,beginner
gyakorol,Present definite tense,gyakorolja,He practices,beginner
gyakorol,Present definite tense,gyakoroljuk,We practice,beginner
gyakorol,Present definite tense,gyakoroljátok,You all practice,beginner
gyakorol,Present definite tense,gyakorolják,They practice,beginner
gyakorol,Past indefinite tense,gyakoroltam,I practiceed,intermediate
gyakorol,Past indefinite tense,gyakoroltál,You practiceed,intermediate
gyakorol,Past indefinite tense,gyakorolt,He practiceed,intermediate
gyakorol,Past indefinite tense,gyakoroltunk,We practiceed,intermediate
gyakorol,Past indefinite tense,gyakoroltatok,You all practiceed,intermediate
gyakorol,Past indefinite tense,gyakoroltak,They practiceed,intermediate
gyakorol,Past definite tense,gyakoroltam,I practiceed,intermediate
gyakorol,Past definite tense,gyakoroltad,You practiceed,intermediate
gyakorol,Past definite tense,gyakorolta,He practiceed,intermediate
gyakorol,Past definite tense,gyakoroltuk,We practiceed,intermediate
gyakorol,Past definite tense,gyakoroltátok,You all practiceed,intermediate
gyakorol,Past definite tense,gyakorolták,He practiceed,intermediate
gyakorol,Conditional present indefinite tense,gyakorolnék,I practice,intermediate
gyakorol,Conditional present indefinite tense,gyakorolnál,You practice,intermediate
gyakorol,Conditional present indefinite tense,gyakorolna,He practices,intermediate
gyakorol,Conditional present indefinite tense,gyakorolnánk,We practice,intermediate
gyakorol,Conditional present indefinite tense,gyakorolnátok,You all practice,intermediate
gyakorol,Conditional present indefinite tense,gyakorolnának,They practice,intermediate
gyakorol,Conditional present definite tense,gyakorolnám,I practice,intermediate
gyakorol,Conditional present definite tense,gyakorolnád,You practice,intermediate
gyakorol,Conditional present definite tense,gyakorolná,He practices,intermediate
gyakorol,Conditional present definite tense,gyakorolnánk,We practice,intermediate
gyakorol,Conditional present definite tense,gyakorolnátok,You all practice,intermediate
gyakorol,Conditional present definite tense,gyakorolnák,He practices,intermediate
gyakorol,Conditional past indefinite tense,gyakoroltam volna,I would have practice,intermediate
gyakorol,Conditional past indefinite tense,gyakoroltál volna,You would have practice,intermediate
gyakorol,Conditional past indefinite tense,gyakorolt volna,He would have practice,intermediate
gyakorol,Conditional past indefinite tense,gyakoroltunk volna,We would have practice,intermediate
gyakorol,Conditional past indefinite tense,gyakoroltatok volna,You all would have practice,intermediate
gyakorol,Conditional past indefinite tense,gyakoroltak volna,They would have practice,intermediate
gyakorol,Conditional past definite tense,gyakoroltam volna,I would have practice,intermediate
gyakorol,Conditional past definite tense,gyakoroltad volna,You would have practice,intermediate
gyakorol,Conditional past definite tense,gyakorolta volna,He would have practice,intermediate
gyakorol,Conditional past definite tense,gyakoroltuk volna,We would have practice,intermediate
gyakorol,Conditional past definite tense,gyakoroltátok volna,You all would have practice,intermediate
gyakorol,Conditional past definite tense,gyakorolták volna,None would have practice,intermediate
gyakorol,Future indefinite tense,fogok gyakorolni,He practices,advanced
gyakorol,Future indefinite tense,fogsz gyakorolni,He practices,advanced
gyakorol,Future indefinite tense,fog gyakorolni,None will practice,advanced
